Temperature,Humidity,Nutrition,Time (hours since planting),Time (days since planting),Seed Possibility of Growth,Light Exposure (lux),Cumulative Lettuce Growth
20.942530352096583,83.03594221178189,2.004191877457198,170,7,0.9,94238,19.76083702089469
37.82483653126055,61.75977751512438,2.309216038076822,743,30,0.9,9215,96.56159537555087
34.88561154697744,65.24263634921904,1.8277066098220134,1000,41,0.9,3666,100.0
29.78382684998021,70.98155776999603,4.222174377501786,14,0,0.9,6016,0.0
27.729924734093675,75.70553576947248,1.509226095741726,133,5,0.9,2249,15.894179121762754
28.157841981422333,73.59658553681025,2.503292126765089,172,7,0.9,82223,21.688752611883807
13.63214156869193,87.8616109704827,3.8630972841343696,955,39,0.9,759,0.6520455250810022
42.12437982613821,51.378191143704164,0.7769031548940759,846,35,0.9,79205,40.529823072394976
21.404150605713706,86.07121548157978,4.1054782074511955,1122,46,0.9,2509,0.0
23.919261365741058,82.13600404616426,3.963343147397257,624,26,0.9,34393,96.84435160778075
34.082400285331126,66.74603205242023,0.9135821281919732,347,14,0.9,13011,20.229412368449612
22.915196661967233,82.94654356139506,2.329550866786486,1158,48,0.9,79611,99.41396013363929
23.25403310874294,82.92288210759698,2.3413942683949722,811,33,0.9,8625,100.0
22.078224106573202,83.16970770199798,3.1324777692415156,59,2,0.9,13967,7.990869661403654
27.297725840955245,78.31392778687957,0.042368006482163476,1111,46,0.9,79198,0.0
33.011862775471506,66.39910351600733,1.4018722908127923,1149,47,0.9,9855,91.97442622873072
32.387405611902665,71.34526822229364,0.024567794017839067,847,35,0.9,113995,5.32667365039082
38.589743027009064,65.20155925260016,2.083845666336895,783,32,0.9,6422,94.36546828852728
24.69205283421551,81.69901783222905,3.1586521516888806,17,0,0.9,7455,0.0
19.736948071098134,82.80373918836676,3.561345245402667,80,3,0.9,97399,15.523625506008797
23.34074589121566,78.98729970595762,2.377140461095312,284,11,0.9,4770,39.61327433530938
29.446314372462723,73.06770649192164,1.6328595398667962,619,25,0.9,8554,58.81558130655684
25.909596277634186,77.83888533424022,1.6482302539236229,1099,45,0.9,9088,100.0
31.22687168003241,70.9969289641437,2.37980874590446,1088,45,0.9,116649,96.92265016494035
32.92482354160191,67.75244495593333,0.0209026529008735,891,37,0.9,28431,0.09390085429758499
23.475179603553133,79.54783413953066,3.1477022720197665,1184,49,0.9,95386,100.0
31.27481570477113,72.9784872069449,2.4764097820220194,186,7,0.9,2333,24.311604247254632
23.597626820730866,81.53994398468052,0.7534444461087207,673,28,0.9,90559,27.946066455976933
30.61454821957421,70.9468640587431,1.2158978789879025,986,41,0.9,15758,69.21970385374954
20.60962251813951,84.25749429471836,2.4774467695911593,986,41,0.9,39550,98.21890445791132
20.72093071777452,85.80975338784572,1.7928997978847976,84,3,0.9,1427,0.49541683139073944
32.24561793206122,70.95374104560841,1.4600545142035684,919,38,0.9,32999,75.86822049019683
35.8138794460074,63.0519794771214,1.4854473701706266,336,14,0.9,12442,30.253463374534167
31.256582408264844,69.64172939530738,2.5643787671789497,121,5,0.9,91202,16.881609545972054
25.13902854090977,81.30215799726253,3.161396448211903,1151,47,0.9,1610,100.0
31.018673790465346,71.67609871627718,1.4611320075486554,306,12,0.9,8649,28.198722817015067
28.59380155122165,73.86002246944535,1.786529737703394,557,23,0.9,60266,59.394762448940924
19.821615172506398,85.46888616241363,0.3561411132366537,733,30,0.9,982,3.1490382107401915
29.333291881218436,71.20959986653257,1.9175191313553064,442,18,0.9,115540,48.887009483539806
14.082293431907269,84.94270821884962,2.938200064022734,816,34,0.9,24754,98.8609222314399
33.751060878058674,68.87370457281727,3.3987422653676114,443,18,0.9,55268,87.21043492070457
28.74458177468133,76.48273352493426,3.6540137063959754,260,10,0.9,6307,52.33771878713574
21.27133370094911,86.99347529070927,0.006092518028963936,901,37,0.9,3653,0.0
32.08845931618785,67.25940872375934,1.6118921541547628,64,2,0.9,6253,5.496428672531925
25.963905685082924,79.33316547134159,0.9666952613963713,1006,41,0.9,1506,56.1225075362803
23.139271262561167,82.33454946201635,0.18619194293885794,308,12,0.9,7402,6.1141911963912285
33.44772094045787,69.1933590575724,0.4602860838512721,812,33,0.9,2841,18.821162734782455
30.84892549821265,70.78659089339361,2.876743851837833,596,24,0.9,9327,93.71876459313748
29.257857301968922,73.51138144590854,3.2521022127407577,456,19,0.9,35843,89.77661444368196
25.209519760213798,83.7551208257681,2.1243418066648725,645,26,0.9,8300,80.51218802325253
36.7448186164904,63.15288710327932,0.8781373690165843,481,20,0.9,22215,24.349691087431484
29.235303356303046,72.63831082681219,1.5014643189896115,733,30,0.9,4791,58.267979696604364
25.605829776576105,78.57175145187503,2.6206914202738476,365,15,0.9,757,55.022768923008215
28.78026299364697,76.62280032719805,1.9220416549027697,1180,49,0.9,119119,97.3579435593391
28.99059054819706,75.28829780463818,1.9607436490732848,639,26,0.9,9207,72.76815362749237
28.787577954473534,71.18806669263996,0.07636193802695604,842,35,0.9,37672,4.951405865704725
32.94870991186195,70.5688932608623,1.7879325255154912,156,6,0.9,8876,17.184513009495923
23.55762894579747,81.72473111748329,3.414419503013776,239,9,0.9,5043,45.13828329122486
23.429588331890287,82.52279136497204,4.0276978362996205,64,2,0.9,7463,9.051835467385446
30.710233836153698,72.1117433479996,2.3816986181031794,605,25,0.9,56584,81.56705790590198
27.9569532752112,78.13634223947439,0.252237820002454,545,22,0.9,8065,8.938267806202777
26.84747586216605,75.98397200065152,1.3891987602145957,537,22,0.9,725,42.06162091608784
29.760133275526794,72.91252474452014,2.7862879584539595,1099,45,0.9,5893,100.0
26.646413159544483,78.63699684568257,1.3364808392354885,268,11,0.9,51357,22.605590546152033
28.52272611402063,72.67406545321641,0.7320582373645322,17,0,0.9,5021,0.0
20.645323633355638,84.05640988638285,4.400430418392705,1124,46,0.9,8111,100.0
27.66696667374565,76.75206897853504,1.4568753066588591,418,17,0.9,25008,35.96715579827218
35.95505337159244,61.19706123945038,1.0719959751694135,666,27,0.9,7205,38.32890392998356
31.01321968059965,70.24376723362755,1.746987632726015,587,24,0.9,94101,60.66172071391433
32.01227653721814,67.46858814932669,3.034233152521926,655,27,0.9,15414,100.0
30.161910929883746,74.9648325685662,0.8459265554971853,450,18,0.9,3657,22.127836984733307
35.84992855541172,65.25064261409982,3.533352670228587,1075,44,0.9,8586,99.64430681235797
29.097665621199376,70.69152827495748,1.162450447609631,1198,49,0.9,8351,82.53533201343224
31.730535961215626,69.18124426961955,3.878105159181025,597,24,0.9,1416,96.43779911773144
32.49534525634072,70.01167209331483,2.9865907045811095,594,24,0.9,1563,100.0
26.044436818315212,78.17904500858484,3.030651459847692,790,32,0.9,746,100.0
30.173899392370934,71.7410552977679,0.2954818242135693,1123,46,0.9,1119,19.24080481285724
18.963839799926117,82.61760000757889,2.6830264425001094,249,10,0.9,48318,38.71096543584952
36.04110526332377,64.79006574516224,2.116917549315316,181,7,0.9,997,18.070701402924882
25.902736659643278,82.24147412849389,2.468998075353338,228,9,0.9,1281,27.746223319316268
37.320606755210406,62.300957364233554,0.5313657382700192,1016,42,0.9,34254,35.50639585193195
29.664197303281302,74.91472971010988,0.16386390541742482,91,3,0.9,4938,0.24286387166217016
32.585678112156174,68.97327635042701,1.5694119864041922,1089,45,0.9,104821,97.57018701876814
24.743529627029872,79.95238770335284,2.593936205225392,540,22,0.9,3783,80.14270056449152
30.750606947544725,72.78674706146855,3.4702754648606065,25,1,0.9,41561,4.829487938131468
24.66475590703587,79.34388451463596,1.1476990540948238,745,31,0.9,94809,50.28685084562376
23.86694695467786,81.1526060949465,2.721708864609838,596,24,0.9,1670,91.19667521529193
30.655500837337293,70.50956320598517,1.6409930787551155,428,17,0.9,5731,41.44988783527101
24.37040267082383,83.1252027326183,4.271806749017788,242,10,0.9,1700,57.3650904866229
30.42592914016817,71.16414119612794,3.7065646152542846,936,39,0.9,59139,100.0
27.04734914382443,71.51536215686276,3.361647105942714,1010,42,0.9,100312,100.0
36.031043387820965,64.67596885783631,0.8007598861822051,836,34,0.9,8225,38.83333513824533
30.299059611141832,68.65773355861239,-0.08937871710915585,1125,46,0.9,6921,0.0
17.3276775537072,87.22391217209608,1.2595150319096209,664,27,0.9,7168,0.5672372431943407
30.21054350643284,75.66619956872643,2.3342232880189684,689,28,0.9,2120,90.52369026479873
22.209272586742397,79.67291200598173,2.154963038311006,701,29,0.9,5955,87.42110450159286
30.288688540436585,69.27006336542038,1.139694772088658,223,9,0.9,25148,13.619050993197806
19.3481683560542,86.84177218375923,0.5104970551995772,958,39,0.9,9735,0.018019657710660074
27.59086540209768,73.90194615993295,0.004158195575202689,78,3,0.9,114591,1.4345220275088784
32.63098529763125,71.69327166559246,0.44463524404820753,161,6,0.9,3218,2.094700444870562
26.508699632293233,75.58555156199671,2.0511879622822393,1179,49,0.9,14122,97.35161667074064
27.30804163207859,74.02580979472887,2.2289135764681878,419,17,0.9,90748,54.672531031041984
28.842969526098265,71.61208926849284,3.3945785790775593,1131,47,0.9,105211,100.0
36.510284164173434,63.05052490413207,0.6312684793914207,708,29,0.9,1148,22.646204584934864
25.101628628328346,81.14920812553801,4.115405991149533,248,10,0.9,45145,60.53201853705951
35.45208440518184,66.70818445953336,1.7107624598548528,1131,47,0.9,10261,100.0
18.615270509501773,83.64451585723583,1.8734094680588707,759,31,0.9,4922,81.63678080942073
22.955949327781383,80.12856784277821,1.589006093403815,1094,45,0.9,6328,96.62856143777269
23.9428519557653,83.08417209965117,1.704887420646915,1161,48,0.9,39354,96.80075807808709
30.834749279331156,72.03465061721745,0.14366852891375292,84,3,0.9,7680,0.48842435948097607
36.89122543812343,61.807375875050965,3.916619601448662,42,1,0.9,2817,6.597619385399065
22.211907738304035,84.41271008330692,0.24855296239550745,693,28,0.9,1292,14.535227560562676
24.12014885764238,80.28190669413448,2.8686151108319966,354,14,0.9,7338,57.34840601375153
20.26956724881242,82.6783135878005,3.575511281579036,315,13,0.9,103368,59.94865331196782
34.75566775729784,63.8595319783603,4.190878478150047,80,3,0.9,34838,17.15976436798587
25.933565780783674,78.51901014169891,2.6387394535142716,137,5,0.9,3255,20.65969977929602
27.188476328305995,81.0451954812257,3.759204516602339,1097,45,0.9,7376,100.0
32.55449603710664,68.0158726953796,1.8303133390079611,774,32,0.9,52419,80.91303059378198
17.921431423172486,81.79402422666006,3.6898929013065103,46,1,0.9,3287,3.2274729313694053
23.351427975491315,83.29218021394448,1.7688920097849345,714,29,0.9,990,74.56253843305402
29.99792297869011,72.66952276711037,2.248438051552298,1192,49,0.9,7436,100.0
25.587307869270898,80.67456891761962,1.7946117324007376,198,8,0.9,28531,17.44478323105971
29.38792178897829,73.84456021779137,0.8017810101366921,452,18,0.9,2485,19.464906635342647
21.296415540692077,83.48060097754643,1.3073666469772118,460,19,0.9,112760,33.8253613501231
28.536613592115035,76.7575617085657,1.7457152797533795,793,33,0.9,111538,80.16009884484437
16.248426608466747,82.93891722960143,0.925233852548251,288,12,0.9,83319,12.061479350858209
36.081895204187184,62.75752660526891,0.9669048219585803,234,9,0.9,3454,13.717767198076785
30.565733177134273,72.20965253895939,3.5684417037332343,651,27,0.9,83862,100.0
38.86406842306781,59.1345990884362,2.8250439332476693,1012,42,0.9,96813,99.03469388179911
25.310710864095363,79.45864680961967,-0.19530523563598626,745,31,0.9,17711,0.0
28.101319630794354,73.74225525082106,1.5049846089918268,909,37,0.9,1329,78.76264038826446
24.524141662553657,80.94270317618307,1.522612223193802,126,5,0.9,77409,6.957340644360899
22.70979681721225,79.66488522883657,0.40761410772554996,534,22,0.9,81845,8.865457771405667
23.144698003268967,80.84006266658068,1.7441562849303685,1032,43,0.9,112056,99.4191335873756
41.22371734279614,55.15291332374721,1.1646246772007451,44,1,0.9,8130,0.0
29.096700097757207,72.85198871454045,3.5885441844360657,468,19,0.9,2703,94.75726078459238
29.232828632306866,73.80812788473588,0.6160200778567086,720,30,0.9,53444,28.59348431434826
29.764629716752527,72.00108239475823,0.6129991932192452,292,12,0.9,38887,8.187893510767346
26.79782413747531,76.18684365801754,0.09883421918392554,224,9,0.9,98116,0.4903618876643896
29.100492485971394,71.25061218891025,2.2852977323209154,513,21,0.9,88823,69.49768100876886
20.448027880203853,82.25605345869062,2.253779936519423,240,10,0.9,115441,31.630399124360448
29.146142931981316,70.78420725341434,4.015426293830959,980,40,0.9,8316,100.0
33.12976275078915,68.6072463277271,4.313768063654188,1087,45,0.9,16694,99.51900039719449
23.793297489305424,77.78512313539618,2.526096534111867,675,28,0.9,91619,94.88906708881515
31.190480491954077,72.18693046620481,2.593279685385973,1055,43,0.9,6387,98.92852482233215
28.8769264598394,71.32409252452045,3.040207984924109,260,10,0.9,6382,43.862463816403704
22.295972570852904,86.35851844343148,1.7999760681603965,120,5,0.9,107415,0.0
28.893017982645816,71.78731793636076,3.9240029112693646,827,34,0.9,23441,100.0
31.171041197800914,71.32300892815447,2.9848359702693767,190,7,0.9,9243,29.24559558300703
25.245527855333258,81.27947411822021,2.5148305586589563,507,21,0.9,46023,77.34689793210495
26.344804507254764,73.28067818653408,-0.2819119916098854,11,0,0.9,68873,3.024361139911666
25.312654488669136,78.77320299066662,1.5915019890381719,116,4,0.9,6166,6.939150506889521
17.242951235037033,86.26118461128384,4.066036860186651,1119,46,0.9,7668,0.5150517762106617
28.53052877465846,71.36543599115133,2.10481048650745,382,15,0.9,8937,44.60784913616626
23.48514698335915,81.35350615109382,3.830195478122887,273,11,0.9,61202,61.69584830965482
31.52087391033601,67.76671557278056,1.6585981058236392,935,38,0.9,6183,89.860596571115
32.382923359702396,68.8811910960698,2.6260721278639436,518,21,0.9,4662,77.1092581264381
24.577114368896982,80.18117264938175,0.9665890485575364,3,0,0.9,105523,1.5077723624586918
25.793492007456965,77.1427731028033,2.2462155485669264,184,7,0.9,3614,23.153584052247954
31.862351700936763,71.09548511603596,0.7860038976619488,1097,45,0.9,7237,52.86791734171729
20.77342971744839,85.466515857303,0.9547270097888509,280,11,0.9,4910,0.0
15.632456806212303,86.9561700093376,1.643648941044046,660,27,0.9,2099,1.3057451064350494
24.891347666677767,81.09765430271263,2.823304225569424,176,7,0.9,115639,25.081040712090704
18.652180954634506,86.640418770961,3.8191715085164932,462,19,0.9,85663,0.0
32.63554091461013,64.77561042698262,3.2928676918105917,249,10,0.9,60675,50.01108657334406
31.097563637303754,70.71810808403768,0.7772848842176999,6,0,0.9,68030,0.23065160133776236
25.6836224044756,74.96952251103566,0.6265798431782573,227,9,0.9,20458,3.968774584393604
11.474054119022357,85.61406996485813,2.8460122527675624,392,16,0.9,56001,0.0
28.1199534756537,74.56676789205332,2.1322180833576403,1184,49,0.9,25585,100.0
22.752430390787236,81.92724955756539,1.1495211358443933,390,16,0.9,67319,25.20405442807321
26.95704625622782,79.53102742648082,1.0327999839337307,17,0,0.9,5331,0.0
24.669883268671512,78.29681806369874,1.474938689158735,1021,42,0.9,2604,85.90271055583534
25.664355734967117,81.13480977372114,4.197134630817124,279,11,0.9,5215,64.40989271374947
19.969510766770853,86.19168518397464,1.8530361883190964,864,36,0.9,38566,0.938693983103684
20.216113643189967,83.07977752967147,1.048096674099529,964,40,0.9,24533,58.627826328849984
30.400417832807825,72.77047015993789,0.145994601828854,247,10,0.9,89666,1.673804730583873
25.473789022848578,78.19927427547223,1.684450820219539,238,9,0.9,5579,20.816222615309957
38.07888273847986,60.757336540774546,0.9954589490703369,80,3,0.9,60090,4.437641187764795
28.407502103124468,77.21141268837205,3.4835085384319107,903,37,0.9,5103,98.71807436490131
32.53628710201023,67.00484261125531,0.1908895943061619,257,10,0.9,725,3.375253441968601
32.932570059472404,68.84781062942261,1.21530256019855,631,26,0.9,21957,45.89858474338269
41.751135860508,55.04402764935969,3.1272891519585495,510,21,0.9,114847,92.58495490148775
30.257757838513196,69.87670994196408,1.92582439710371,147,6,0.9,87332,16.909074976827508
27.961772533313045,75.03730703560329,2.597498905667665,486,20,0.9,65394,71.99159132283661
27.564577234323536,77.22574530566934,0.984156576306866,454,18,0.9,3724,22.078879434841973
19.730818433185863,85.8206358448559,3.4979286688459266,453,18,0.9,7631,0.0
34.42209754171848,66.39316996950605,0.21884774552013975,253,10,0.9,2780,3.835195145976016
29.363315009268437,72.60887820522339,2.7697582098845386,834,34,0.9,5177,100.0
38.91454982195711,60.571773331437946,2.807050614986851,1072,44,0.9,7323,100.0
31.258820932998635,69.15100369446964,2.456415190775858,1198,49,0.9,9746,99.18664631112141
24.781484632453054,80.18657129532414,1.4571693414412936,153,6,0.9,108317,9.734601949081558
34.73434361776813,64.69022308002778,3.4966057210923465,105,4,0.9,100615,19.36080224687061
22.29096997849242,83.20855032208279,2.0761653943369986,569,23,0.9,4390,66.79012175414238
32.5275889049965,68.47553041219713,0.11848376717440456,1052,43,0.9,7147,7.578908544611474
33.59909640027382,68.4967790237515,0.355759994254307,944,39,0.9,10595,20.388858085460278
27.347259785224033,72.69064028094724,-0.04638249662146031,474,19,0.9,1674,0.0
27.35649383591571,74.71814370502258,0.9103059194260659,241,10,0.9,71453,15.416240650414723
29.219153072079873,75.49977583861791,-0.09517215349719121,1138,47,0.9,81892,0.0
25.484193843269754,79.45473094095588,2.3412030616296216,691,28,0.9,2052,96.92708696325832
26.1823817713317,78.71755993766314,1.3521642702533698,902,37,0.9,1434,70.97497317210036
30.796443175405905,71.16599995417907,2.322492525685084,1060,44,0.9,86535,100.0
23.30605686218031,83.60265300997797,3.302084665268939,103,4,0.9,54142,17.598632410772193
34.629201741430435,64.30798210825277,0.1507008013849933,578,24,0.9,93147,4.0532632431359366
26.241318146708355,78.9783828533085,1.824320791315203,1109,46,0.9,86853,100.0
32.12233663001775,66.79619521016976,2.4645441842746223,724,30,0.9,55607,100.0
29.946209478169727,71.78818055630049,2.295261383685994,116,4,0.9,5692,16.676003685947904
21.52698236627684,88.46188826748192,3.09045849290675,906,37,0.9,5942,1.0631677353351077
18.846646558020083,85.95617468614633,0.0007238722789506546,514,21,0.9,22150,0.0
41.28282964085824,52.11875578582168,0.6352257826420697,229,9,0.9,4454,4.524395576952407
34.85169792446029,69.34426037264384,2.1914885883023802,425,17,0.9,7910,51.6959315182097
37.6169442386041,58.474400297872045,1.8635327665855164,649,27,0.9,33248,71.66452579904461
22.927032311151155,82.0772800790098,1.054125042742762,503,20,0.9,4317,29.81213140491148
26.66113507959084,77.7142832124608,1.5686594487671301,310,12,0.9,965,27.48085362918971
38.193668898962905,58.209076146127416,1.748508370083642,489,20,0.9,74072,45.7365530141314
27.185008760636897,77.07745294916913,0.5817328167516406,1138,47,0.9,21920,39.856475203608056
30.5583518281557,70.26946302193247,3.3129662973379292,448,18,0.9,2152,81.6960800390956
29.695931747028656,71.17371924066767,0.5368286985387418,510,21,0.9,8687,20.411654956277385
20.866660171919335,87.34007123010389,3.8623508424839805,901,37,0.9,1803,0.0
30.2371718498493,72.5244474083414,1.0915074177075936,634,26,0.9,96504,37.125163337140705
32.00698466547821,65.19865991172802,0.5762388626352302,877,36,0.9,6828,26.92580517492579
27.11169838838486,78.27128621874381,2.5171902166523754,838,34,0.9,3671,99.08464202608144
25.58696669458744,80.70396322309412,0.8193257249472482,215,8,0.9,5646,9.96438394456356
28.806943751456824,73.48017149624295,-0.11101863254695293,732,30,0.9,8918,0.0
32.913604655517716,66.80187884282861,1.480866405818384,618,25,0.9,1577,51.456136790576764
27.049546663868167,75.25589102865749,-0.14814382166965417,305,12,0.9,4126,0.0
36.601473040547575,64.17557348024779,3.4161663469842494,979,40,0.9,8152,100.0
33.48578071063789,64.76944050082265,3.8351079189459734,318,13,0.9,3566,70.4694708096662
29.441542413134542,71.29712080005409,0.6580753647084726,883,36,0.9,8862,32.18808649322657
33.86325019889709,66.25826417462608,3.2903432287558743,1074,44,0.9,8418,100.0
34.15514828010603,66.325269803696,2.3802773067188143,80,3,0.9,112388,10.341656699398122
24.980757745553323,79.85915010009744,1.890927530101433,851,35,0.9,46309,90.40741324505045
26.01569815120968,75.38298339537533,3.1034632152227157,624,26,0.9,115211,100.0
26.29451918521697,77.47886616985681,1.063989594507681,421,17,0.9,1101,26.530045703585113
35.13980578079226,65.57342288120054,3.6015593174860983,634,26,0.9,105146,100.0
19.074252280722618,86.26886078438098,-0.4144294610974309,260,10,0.9,1428,0.0
38.07315680601539,60.416766213732515,0.2258794920643814,72,3,0.9,46368,2.983903126518097
27.245124347622063,77.02431304437945,0.5179459948961928,301,12,0.9,8593,9.703085734535822
29.741864493718182,70.86003739168098,2.885035460945659,1097,45,0.9,2087,98.08146836412463
33.40740360629835,68.41149269972894,1.6262567563943624,126,5,0.9,52878,7.541876612178642
23.43616570845418,81.67300662606837,0.7844589554452965,392,16,0.9,52345,14.022801988625407
29.52499595535741,70.2514828038156,2.8823055289692556,1135,47,0.9,110987,100.0
32.0105796962974,66.62474968139574,1.5431822672500703,278,11,0.9,6140,24.32683209261352
29.904500985852092,74.29211482498756,1.102081239580708,1099,45,0.9,4746,68.06568726388389
28.1941607668706,73.06079664382386,1.533874976521378,409,17,0.9,113103,37.70981054230194
20.730998733038458,89.04282566943186,2.1675654482875704,223,9,0.9,93967,4.788233439505185
29.617371205056497,68.27049013740378,1.7805950761081362,1026,42,0.9,7733,99.85143859532295
31.145789067741763,69.73481829807965,1.9680055510180536,603,25,0.9,80328,70.42505915041349
22.315056728000087,82.66997425468784,2.932968335895321,766,31,0.9,3675,98.52844051981116
22.12431086256152,86.3635169946708,-0.18976732250706974,1014,42,0.9,59308,0.0
27.328973556721376,76.22206052274271,2.3652147201770486,268,11,0.9,2895,36.63338665398935
29.40477654912066,72.72097017723316,3.3595371811395744,450,18,0.9,4019,83.41187223813428
31.399327445709044,71.5534196189165,0.11212488571365753,630,26,0.9,33948,0.7970521147414149
38.10940676631351,61.39123070367578,2.0015346078447283,281,11,0.9,6754,30.775685442453163
35.984940846801145,64.70021804760773,1.9970872714665513,820,34,0.9,114488,94.19606338057658
28.9756347957959,73.00874602701563,3.411796091085352,1146,47,0.9,5890,99.3314080263083
30.85365141676738,68.64812216689423,3.9422198826855843,587,24,0.9,108409,100.0
25.433529971055385,77.1928576785745,3.75964631018544,1079,44,0.9,4936,98.71692338945797
29.440632307519387,77.72181551447785,1.1435287760829502,436,18,0.9,39913,30.450385447451175
23.40258157684318,80.03857156270355,2.357584563087179,926,38,0.9,8892,100.0
28.00858298142624,72.04527126400522,2.4319391369872645,1185,49,0.9,101607,99.84734826984842
32.74182347055957,66.69077571594184,0.6083194825719204,838,34,0.9,1262,26.72719565060713
30.7454566159689,70.18653526124433,1.5776957918937748,493,20,0.9,6043,49.64377900358188
29.388971713790827,73.628801350732,3.1077041124973674,597,24,0.9,7817,100.0
29.87065373771869,73.39037551037892,2.008699344248959,94,3,0.9,4024,8.249795860904117
30.422989063686472,70.99719133232315,0.07600547923040119,773,32,0.9,77267,2.205018754601454
20.386295637808967,86.25262639503394,0.4474029641392899,1197,49,0.9,5766,0.0
32.1807536906424,69.20960656899894,0.31988646917458397,883,36,0.9,2820,16.85767693919153
39.101574937555704,61.583435766637486,0.8728054597134145,953,39,0.9,9768,46.36570480297074
31.438042139994828,70.88824489613681,3.330747422859711,586,24,0.9,85203,98.65244194283747
32.02007465872782,66.544378083134,1.9548201558093077,639,26,0.9,3947,71.7718038804832
31.099278971529685,70.65626226251429,1.3327461799074953,1131,47,0.9,75168,86.99146197863328
30.5097777708918,67.88300461168318,0.6225913213568623,226,9,0.9,58873,8.191855396552358
31.201592397839924,68.49716959561168,2.491825869982591,779,32,0.9,36703,100.0
18.82231261915617,87.73420998079946,3.576023868971807,230,9,0.9,2325,0.0
30.218152318099023,72.34906603547415,3.780309079207912,255,10,0.9,2408,52.92971611665295
38.39764222219694,56.45045192455988,0.0273903268699254,471,19,0.9,4110,0.05810683074234857
30.345904246945864,75.05891149467689,1.1226514654699553,140,5,0.9,9906,6.631423431550633
26.3254733703642,79.65450975682415,3.461051911498466,271,11,0.9,93644,52.93993336262541
32.15474612345086,69.45020039432204,3.9470182980412507,971,40,0.9,116801,100.0
31.482856337333732,67.52956984647709,0.39205413821675017,654,27,0.9,66393,13.966280870695682
32.54356019194849,69.75580834072132,-0.12159383905699553,366,15,0.9,39702,0.0
29.27267585688099,74.48216529145269,3.4241338391503557,11,0,0.9,11065,3.7552518618246955
29.602469293041604,73.75596824355652,2.6311347807733294,204,8,0.9,8441,32.11443410143633
27.435452773242908,76.4707890947691,0.18729052172953511,611,25,0.9,24353,5.105179610309142
32.323283822221555,68.0251796004992,1.2667175368254546,665,27,0.9,6959,49.634718125757374
37.57831793240178,64.04022097884071,0.9223152400248695,1020,42,0.9,9423,55.66724420852229
35.665463546669294,65.62209748382,1.4619725375834391,423,17,0.9,8477,33.952245895610375
26.568909250858177,75.97698724110244,1.6729101503167374,18,0,0.9,2081,1.76106283199894
30.62287148009513,69.66477486643718,1.6449321324254178,720,30,0.9,110971,71.33609832700904
25.151958116250928,76.52942967961496,2.2095019168406664,718,29,0.9,928,89.76816515780841
30.17938954654791,74.63599450338855,2.9505612879478917,702,29,0.9,79994,99.63383805144478
27.574860230927758,77.13537072701192,4.209190639586555,755,31,0.9,92770,98.00621230127709
36.034755856132406,62.13445348391029,1.405443766847137,597,24,0.9,3119,46.61319708198898
26.575549506335097,76.47854330524011,2.635833672257681,323,13,0.9,37166,45.55772341811533
24.21653590353097,80.55638697486246,0.83175647157962,317,13,0.9,58303,14.851154480028491
28.031447013428043,73.66646042838,2.650194361071186,456,19,0.9,104141,70.19276923213613
25.88762572827482,78.11264966281097,0.09169286717191126,216,9,0.9,50946,0.0
23.271590828531583,80.40223403667133,2.456356716745643,229,9,0.9,4360,27.63275638897405
29.620634888949112,74.52045602094095,0.158183944218713,1101,45,0.9,2014,10.399941142346753
23.75299069557163,79.63816526794417,1.917491939453218,238,9,0.9,3270,27.089631041829165
26.77262928339489,75.13924297326743,1.243259799329673,527,21,0.9,9978,39.43064768727141
26.562274404814065,76.17916452808684,1.2996330232100648,1066,44,0.9,36730,79.02679236823393
30.227935446585843,73.09656254214705,0.9040053527999624,164,6,0.9,9201,10.934019336212431
15.936712511992232,80.99758260069567,3.713615203100202,241,10,0.9,38976,52.89493703025293
32.3675725024861,68.67950478130645,3.0720336667841264,257,10,0.9,9185,42.378253277587014
32.19230075657314,67.73611521053914,3.2492591867639007,745,31,0.9,32411,100.0
29.691996082689226,74.62264026704024,1.8427733595312525,465,19,0.9,17839,50.272287862905976
21.180887995918994,84.48446737313134,0.015433559379275392,1132,47,0.9,82513,1.14246575725354
29.821870036058826,74.31090107394799,1.7823131377919084,355,14,0.9,8964,34.75628566915585
24.088294602924986,78.52233841144722,1.1474297787948349,1035,43,0.9,37550,70.4877954205481
34.39227485810253,65.27956794313445,1.8827323657616406,453,18,0.9,3388,49.25334958278381
32.922508520882914,67.86166809428184,0.20774488687448445,1096,45,0.9,9668,16.745802872482482
29.3600949747731,72.62918838985128,1.6703964232367121,850,35,0.9,5746,81.4691832885722
21.77721232224839,85.43417573377214,3.8458489046866555,439,18,0.9,119165,3.0614675491456427
21.08388578481939,86.582319393978,1.6739685643391833,904,37,0.9,2077,0.0
33.29238688646813,72.53016936203089,1.0823811674743982,1188,49,0.9,5041,73.90986718476223
29.970154889761176,71.46124218604888,3.907354496596314,1065,44,0.9,28136,99.9996050725691
32.92747082794002,65.75143883532081,0.974857179701712,371,15,0.9,99270,19.032958460947036
23.967196464207323,79.83831981053089,2.1363289559623926,146,6,0.9,117605,16.3064468586137
36.57841461420266,62.580844124162375,4.177105479687307,589,24,0.9,909,98.81033445663644
26.149432344771228,73.75913795482076,1.7318881548051623,148,6,0.9,98769,12.730162839862341
32.287784260326355,69.00450318907822,2.486912154295508,810,33,0.9,7050,99.98056306028425
25.883687028371586,77.78606040133666,0.8974523347373633,707,29,0.9,69453,33.80708049674398
